"","modGenes","module","colourRGB"
"8853","AGAP011980","darkorange2","#EE7600"
"8854","AGAP011981","blue","#0000FF"
"8855","AGAP011982","blue","#0000FF"
"8856","AGAP011983","blue","#0000FF"
"8857","AGAP011984","saddlebrown","#8B4513"
"8858","AGAP011985","blue","#0000FF"
"8859","AGAP011987","blue","#0000FF"
"8860","AGAP011996","blue","#0000FF"
"8861","AGAP011997","honeydew1","#F0FFF0"
"8862","AGAP012000","honeydew1","#F0FFF0"
"8863","AGAP012004","honeydew1","#F0FFF0"
"8864","AGAP012005","honeydew1","#F0FFF0"
"8865","AGAP012006","orangered4","#8B2500"
"8866","AGAP012007","honeydew1","#F0FFF0"
"8867","AGAP012008","black","#000000"
"8868","AGAP012009","blue","#0000FF"
"8869","AGAP012010","blue","#0000FF"
"8870","AGAP012011","blue","#0000FF"
"8871","AGAP012012","blue","#0000FF"
"8872","AGAP012013","blue","#0000FF"
"8873","AGAP012014","blue","#0000FF"
"8874","AGAP012015","cyan","#00FFFF"
"8875","AGAP012017","honeydew1","#F0FFF0"
"8876","AGAP012018","saddlebrown","#8B4513"
"8877","AGAP012019","blue","#0000FF"
"8878","AGAP012023","blue","#0000FF"
"8879","AGAP012026","lightgreen","#90EE90"
"8880","AGAP012027","honeydew1","#F0FFF0"
"8881","AGAP012028","grey","#BEBEBE"
"8882","AGAP012029","plum1","#FFBBFF"
"8883","AGAP012031","blue","#0000FF"
"8884","AGAP012032","darkorange2","#EE7600"
"8885","AGAP012034","honeydew1","#F0FFF0"
"8886","AGAP012037","blue","#0000FF"
"8887","AGAP012040","honeydew1","#F0FFF0"
"8888","AGAP012041","honeydew1","#F0FFF0"
"8889","AGAP012042","blue","#0000FF"
"8890","AGAP012043","coral1","#FF7256"
"8891","AGAP012044","honeydew1","#F0FFF0"
"8892","AGAP012045","yellow4","#8B8B00"
"8893","AGAP012046","blue","#0000FF"
"8894","AGAP012047","skyblue2","#7EC0EE"
"8895","AGAP012048","lightgreen","#90EE90"
"8896","AGAP012049","honeydew1","#F0FFF0"
"8897","AGAP012050","blue","#0000FF"
"8898","AGAP012051","grey","#BEBEBE"
"8899","AGAP012053","honeydew1","#F0FFF0"
"8900","AGAP012056","honeydew1","#F0FFF0"
"8901","AGAP012057","blue","#0000FF"
"8902","AGAP012058","darkturquoise","#00CED1"
"8903","AGAP012059","grey","#BEBEBE"
"8904","AGAP012066","blue","#0000FF"
"8905","AGAP012067","blue","#0000FF"
"8906","AGAP012068","blue","#0000FF"
"8907","AGAP012069","ivory","#FFFFF0"
"8908","AGAP012070","lightyellow","#FFFFE0"
"8909","AGAP012071","grey","#BEBEBE"
"8910","AGAP012072","grey","#BEBEBE"
"8911","AGAP012076","blue","#0000FF"
"8912","AGAP012077","blue","#0000FF"
"8913","AGAP012078","blue","#0000FF"
"8914","AGAP012079","plum1","#FFBBFF"
"8915","AGAP012080","mediumpurple3","#8968CD"
"8916","AGAP012081","lightyellow","#FFFFE0"
"8917","AGAP012082","grey","#BEBEBE"
"8918","AGAP012083","grey","#BEBEBE"
"8919","AGAP012084","honeydew1","#F0FFF0"
"8920","AGAP012088","grey","#BEBEBE"
"8921","AGAP012089","blue","#0000FF"
"8922","AGAP012090","blue","#0000FF"
"8923","AGAP012091","grey","#BEBEBE"
"8924","AGAP012092","honeydew1","#F0FFF0"
"8925","AGAP012093","honeydew1","#F0FFF0"
"8926","AGAP012097","blue","#0000FF"
"8927","AGAP012101","blue","#0000FF"
"8928","AGAP012103","blue","#0000FF"
"8929","AGAP012105","orangered4","#8B2500"
"8930","AGAP012106","lightgreen","#90EE90"
"8931","AGAP012107","honeydew1","#F0FFF0"
"8932","AGAP012108","blue","#0000FF"
"8933","AGAP012109","blue","#0000FF"
"8934","AGAP012111","blue","#0000FF"
"8935","AGAP012112","blue","#0000FF"
"8936","AGAP012113","blue","#0000FF"
"8937","AGAP012114","honeydew1","#F0FFF0"
"8938","AGAP012115","blue","#0000FF"
"8939","AGAP012118","blue","#0000FF"
"8940","AGAP012119","orangered4","#8B2500"
"8941","AGAP012120","grey","#BEBEBE"
"8942","AGAP012121","lightyellow","#FFFFE0"
"8943","AGAP012122","orangered4","#8B2500"
"8944","AGAP012123","saddlebrown","#8B4513"
"8945","AGAP012124","grey","#BEBEBE"
"8946","AGAP012125","orangered4","#8B2500"
"8947","AGAP012126","darkorange","#FF8C00"
"8948","AGAP012129","blue","#0000FF"
"8949","AGAP012130","antiquewhite4","#8B8378"
"8950","AGAP012134","blue","#0000FF"
"8951","AGAP012135","blue","#0000FF"
"8952","AGAP012137","blue","#0000FF"
"8953","AGAP012139","honeydew1","#F0FFF0"
"8954","AGAP012141","black","#000000"
"8955","AGAP012142","blue","#0000FF"
"8956","AGAP012143","honeydew1","#F0FFF0"
"8957","AGAP012144","honeydew1","#F0FFF0"
"8958","AGAP012145","honeydew1","#F0FFF0"
"8959","AGAP012146","honeydew1","#F0FFF0"
"8960","AGAP012148","blue","#0000FF"
"8961","AGAP012152","blue","#0000FF"
"8962","AGAP012154","honeydew1","#F0FFF0"
"8963","AGAP012155","darkorange2","#EE7600"
"8964","AGAP012156","blue","#0000FF"
"8965","AGAP012159","darkred","#8B0000"
"8966","AGAP012160","grey","#BEBEBE"
"8967","AGAP012161","blue","#0000FF"
"8968","AGAP012163","black","#000000"
"8969","AGAP012164","blue","#0000FF"
"8970","AGAP012166","blue","#0000FF"
"8971","AGAP012167","black","#000000"
"8972","AGAP012168","blue","#0000FF"
"8973","AGAP012173","grey","#BEBEBE"
"8974","AGAP012174","orangered3","#CD3700"
"8975","AGAP012175","blue","#0000FF"
"8976","AGAP012176","grey","#BEBEBE"
"8977","AGAP012177","grey","#BEBEBE"
"8978","AGAP012178","blue","#0000FF"
"8979","AGAP012179","darkorange2","#EE7600"
"8980","AGAP012180","blue","#0000FF"
"8981","AGAP012181","saddlebrown","#8B4513"
"8982","AGAP012182","grey","#BEBEBE"
"8983","AGAP012183","blue","#0000FF"
"8984","AGAP012184","honeydew1","#F0FFF0"
"8985","AGAP012185","blue","#0000FF"
"8986","AGAP012186","black","#000000"
"8987","AGAP012187","orangered4","#8B2500"
"8988","AGAP012188","lightgreen","#90EE90"
"8989","AGAP012189","darkorange2","#EE7600"
"8990","AGAP012190","grey","#BEBEBE"
"8991","AGAP012191","mediumpurple3","#8968CD"
"8992","AGAP012192","orangered4","#8B2500"
"8993","AGAP012193","lightpink4","#8B5F65"
"8994","AGAP012194","honeydew1","#F0FFF0"
"8995","AGAP012195","honeydew1","#F0FFF0"
"8996","AGAP012196","honeydew1","#F0FFF0"
"8997","AGAP012197","honeydew1","#F0FFF0"
"8998","AGAP012198","mediumpurple3","#8968CD"
"8999","AGAP012199","honeydew1","#F0FFF0"
"9000","AGAP012200","blue","#0000FF"
"9001","AGAP012201","blue","#0000FF"
"9002","AGAP012202","blue","#0000FF"
"9003","AGAP012203","blue","#0000FF"
"9004","AGAP012204","orangered4","#8B2500"
"9005","AGAP012207","grey","#BEBEBE"
"9006","AGAP012208","darkorange2","#EE7600"
"9007","AGAP012216","honeydew1","#F0FFF0"
"9008","AGAP012217","honeydew1","#F0FFF0"
"9009","AGAP012218","blue","#0000FF"
"9010","AGAP012219","orangered4","#8B2500"
"9011","AGAP012220","darkorange2","#EE7600"
"9012","AGAP012221","saddlebrown","#8B4513"
"9013","AGAP012225","skyblue1","#87CEFF"
"9014","AGAP012226","lightgreen","#90EE90"
"9015","AGAP012227","blue","#0000FF"
"9016","AGAP012228","blue","#0000FF"
"9017","AGAP012229","blue","#0000FF"
"9018","AGAP012230","darkred","#8B0000"
"9019","AGAP012231","lightcyan1","#E0FFFF"
"9020","AGAP012235","blue","#0000FF"
"9021","AGAP012236","blue","#0000FF"
"9022","AGAP012239","honeydew1","#F0FFF0"
"9023","AGAP012240","blue","#0000FF"
"9024","AGAP012241","black","#000000"
"9025","AGAP012244","orangered4","#8B2500"
"9026","AGAP012245","orangered4","#8B2500"
"9027","AGAP012246","honeydew1","#F0FFF0"
"9028","AGAP012247","blue","#0000FF"
"9029","AGAP012248","orangered4","#8B2500"
"9030","AGAP012249","black","#000000"
"9031","AGAP012250","lightcyan1","#E0FFFF"
"9032","AGAP012251","black","#000000"
"9033","AGAP012252","darkturquoise","#00CED1"
"9034","AGAP012255","lightgreen","#90EE90"
"9035","AGAP012256","darkorange2","#EE7600"
"9036","AGAP012257","lightgreen","#90EE90"
"9037","AGAP012258","orangered4","#8B2500"
"9038","AGAP012261","black","#000000"
"9039","AGAP012265","blue","#0000FF"
"9040","AGAP012268","darkorange2","#EE7600"
"9041","AGAP012270","grey","#BEBEBE"
"9042","AGAP012271","blue","#0000FF"
"9043","AGAP012272","blue","#0000FF"
"9044","AGAP012273","blue","#0000FF"
"9045","AGAP012274","darkred","#8B0000"
"9046","AGAP012275","lightyellow","#FFFFE0"
"9047","AGAP012280","cyan","#00FFFF"
"9048","AGAP012282","honeydew1","#F0FFF0"
"9049","AGAP012287","blue","#0000FF"
"9050","AGAP012288","blue","#0000FF"
"9051","AGAP012289","blue","#0000FF"
"9052","AGAP012290","darkorange2","#EE7600"
"9053","AGAP012291","blue","#0000FF"
"9054","AGAP012292","blue","#0000FF"
"9055","AGAP012293","lightgreen","#90EE90"
"9056","AGAP012294","bisque4","#8B7D6B"
"9057","AGAP012295","blue","#0000FF"
"9058","AGAP012296","blue","#0000FF"
"9059","AGAP012301","orangered4","#8B2500"
"9060","AGAP012302","black","#000000"
"9061","AGAP012303","grey","#BEBEBE"
"9062","AGAP012304","honeydew1","#F0FFF0"
"9063","AGAP012305","blue","#0000FF"
"9064","AGAP012306","honeydew1","#F0FFF0"
"9065","AGAP012307","black","#000000"
